num_feature_1,num_feature_2,num_feature_3,num_feature_4,num_feature_5,num_feature_6,num_feature_7,num_feature_8,num_feature_9,num_feature_10,num_feature_11,num_feature_12,num_feature_13,num_feature_14,num_feature_15,num_feature_16,num_feature_17,num_feature_18,num_feature_19,num_feature_20,num_feature_21,num_feature_22,num_feature_23,num_feature_24,num_feature_25,num_feature_26,num_feature_27,num_feature_28,num_feature_29,num_feature_30,num_feature_31,num_feature_32,num_feature_33,num_feature_34,num_feature_35,num_feature_36,num_feature_37,num_feature_38,num_feature_39,num_feature_40,num_feature_41,num_feature_42,num_feature_43,num_feature_44,num_feature_45,num_feature_46,num_feature_47,num_feature_48,num_feature_49,num_feature_50,num_feature_51,num_feature_52,num_feature_53,num_feature_54,num_feature_55,num_feature_56,num_feature_57,num_feature_58,num_feature_59,num_feature_60,num_feature_61,num_feature_62,num_feature_63,num_feature_64,num_feature_65,num_feature_66,num_feature_67,num_feature_68,num_feature_69,num_feature_70,cat_feature_1,cat_feature_2,cat_feature_3,cat_feature_4,cat_feature_5,cat_feature_6,cat_feature_7,cat_feature_8,cat_feature_9,cat_feature_10,cat_feature_11,cat_feature_12,cat_feature_13,cat_feature_14,cat_feature_15,cat_feature_16,cat_feature_17,cat_feature_18,cat_feature_19,cat_feature_20,cat_feature_21,cat_feature_22,cat_feature_23,cat_feature_24,cat_feature_25,cat_feature_26,cat_feature_27,cat_feature_28,cat_feature_29,cat_feature_30
40.659507202691096,25.08558599726013,17.706641105712755,70.10675669034717,71.33554792547761,52.72139930170957,45.679416891168856,69.54917055974096,59.084093489469694,47.446126298061415,63.65627749528355,51.41931567004037,45.27377108136615,60.31140132689757,49.76655366694559,66.91682040667469,21.40645069865929,39.34795089743927,63.375508716043626,,38.73249170564182,43.17169128675942,79.2344466717143,60.19072059517859,40.811736464689076,64.6300360233314,55.985071388657786,45.58858537417049,69.17727811177508,50.38508472811418,58.45106540672079,32.701097409871124,75.55590732045857,38.02290804800551,30.51887470084262,,76.1885544827843,,58.870119817590584,,33.696294576249315,46.70384377967279,58.369066722865604,57.923911409966564,85.52590202353058,52.946800693522015,66.20533701910466,51.38093443319843,38.7254559347107,51.45933092808937,31.108058526284648,55.51483320183162,55.41923159300592,64.63249338893462,71.01372164253945,74.89845651391073,64.57228997402152,27.949496197836112,44.54968857338062,14.051757764420337,49.49960750915069,43.08689142020297,48.364509869007136,45.59278000995967,51.81293251404097,42.449770710214324,66.52512017824944,38.45646928392972,69.59130305372472,48.92488763128882,yes,yes,,arts,C,,A,high,no,low,male,no,A,D,medium,,male,yes,yes,low,F,yes,,science,arts,D,male,,no,high
46.87816624464087,56.44427328698879,55.82867906796446,21.87241295531383,76.08349495696368,58.925441987533475,71.27797017722055,58.79248700589175,57.62912559850163,46.01593159570842,73.60601324832659,25.616839496569085,46.3785415291251,48.67183678125481,5.686265881369529,51.70956002191659,48.67440068710406,18.27959601389397,39.91409623510246,62.340236398612156,35.021444202763405,46.11853382191432,61.03482715462053,26.7346072702502,43.073824379808094,56.73414077289496,75.61323333982641,37.687415617245634,29.242114715062314,53.74388714111575,39.050049926298854,67.88909307465974,39.69679647817808,54.796670616902304,75.83401086480538,41.16961212962012,57.8116466710101,64.84926281600161,12.110580773459318,63.40209341638985,35.68430415046057,,33.37975409028849,63.5557754157488,54.69876889702555,73.81539452339214,77.29454857417352,34.19545078930419,44.748077427236574,64.30625389092708,34.964185330752734,58.9865244961652,36.78927453339563,69.57458661274643,52.75052004997795,91.4667349667808,34.32111965231519,-1.800311247816495,45.67479098363503,46.353926731774926,59.84112448228243,29.528970290453138,43.470219476515446,62.442313847851125,47.06841216407714,50.91524039522858,29.532065254459514,,57.294784434946735,58.01731229771856,no,yes,low,science,F,female,B,medium,yes,low,female,no,C,F,high,female,male,no,no,medium,,yes,male,science,science,C,,female,yes,medium
42.604985980117505,53.115315307446664,87.39499276149186,51.72539118721126,64.68287076172693,41.63865420337518,12.682870151973809,43.813792726752794,43.54536020068036,44.00182641997443,56.85032016095599,12.401426441949248,72.00173835348464,43.19162875770307,40.37409284521806,38.09810405174793,83.16034589023647,43.64148391501106,55.04749683231351,55.02975884595962,29.120250698043858,42.544212697464765,63.88856265091577,72.57793998318559,30.43995233245043,76.22203358786427,63.75059708883528,56.61135131658146,41.048412854485775,,63.30263989232878,32.05490151184682,34.6094712866714,48.542493404412454,72.29226987715016,55.935672986254296,50.066577839147214,72.87954938111886,51.91982545515896,42.20087243866689,56.23306990755504,31.090338260170164,50.37166619745142,70.08016961349581,37.83283977874305,44.23669931981043,63.61588279563048,50.983305877254175,59.05896393020499,59.30129884249182,45.47735990449808,31.51762962877935,57.933115782839806,67.15507762970707,50.4370233563011,,54.3944794079464,55.76839340957578,40.1396698750803,41.809229298544565,54.097183416050974,64.30681770631573,57.05178024184352,6.239557080454027,61.84858245394312,78.4603114108823,26.118014987930263,36.141542701050966,73.01983533030685,59.939107800128056,yes,yes,medium,commerce,A,male,F,medium,no,high,male,yes,A,D,high,female,,no,no,medium,D,yes,male,commerce,arts,A,male,male,yes,medium
41.15952864583683,54.0736825579306,,47.59800806650039,51.27977213847536,43.80503266784849,69.15448079132281,53.85798455533891,27.739150026134972,48.28038746740411,27.557617802530253,54.46193079676725,57.58336779822511,,40.61125973473097,36.12373069282047,62.07400086098488,,26.495609432489708,52.70457577006255,36.804239579231655,50.82042298061939,67.65813181125372,73.63580675560647,66.89650575119046,75.23971391019946,58.212897956534306,63.59514853095728,37.249876178594214,50.288051314483205,43.213636027864375,15.253327146087642,48.371202847580854,54.41852768862746,56.775503014639085,39.08075198788531,60.30766212647973,72.99219698485129,48.36719178900948,65.32488092296907,65.53347601666114,59.69121406456594,53.69176594175606,,28.097746069004014,33.696142752491696,56.60719696080825,34.657810338909556,58.322280722583805,36.94385697420296,37.01530183132525,51.67416285866991,53.70870599568957,79.69706904754185,66.41592177419314,58.0333120821696,54.62527431149238,35.21129688109838,70.98907062849956,65.19756946471188,67.38804787204857,48.73903059096054,48.32828276182723,56.61352045238748,41.00916553690103,44.23834809441255,44.04565801288859,28.28994331332503,52.054550611828574,41.981772273561155,no,no,high,science,F,male,D,low,no,low,male,yes,A,B,high,,female,no,no,medium,A,yes,female,,arts,D,female,female,no,medium
,30.84877136269536,62.577361616774624,60.07010114675698,37.8760141753861,36.09952536729034,55.07035221652562,46.3900223820468,46.87297684189388,53.964024074684545,36.22681750235313,52.092466942211885,56.54353557201583,,35.32617592909284,43.24697162501235,82.85625501782636,45.862400601553155,56.10635575098247,35.65796445562191,47.38599448299612,56.62129639839426,77.51201846543586,50.281857669619114,74.0298898192012,44.866323047798126,60.88385263223482,53.159531678225875,45.8180753034267,27.24119209141842,38.48739444989285,59.342922274422435,65.47608470771088,78.34720855840766,46.64902375486864,44.6761796945115,54.11322552695251,64.82143975365031,52.520384026392975,50.89481847510626,55.16945756951766,57.24981017938834,55.94401874848255,32.18890767719478,45.86220928043382,77.20195785947827,60.14282407367519,36.86328087420868,39.78955371257314,47.500593379184075,75.89684557818032,36.06855499323733,59.17120203372649,48.63901576563331,63.07364753447236,60.88562550496125,37.22300724442064,48.50430923906294,63.477904896222185,52.369756666592515,45.32147039721126,27.460820538130807,48.90035326828784,52.40183101494119,62.77116262931223,21.698366678112667,72.68562706243557,36.99881909983332,66.16734141743233,34.86491512212267,yes,yes,high,arts,A,female,A,high,yes,high,female,yes,D,D,high,female,female,no,yes,medium,C,yes,female,science,science,C,female,,,medium
55.35523228947571,33.784151893876064,51.22744037821347,53.19794942356533,37.54333390165152,,31.894675282141765,50.11820277042092,68.09912232295872,47.7482457311929,69.84116700327704,45.72744593386698,32.1362524103941,46.996981185494455,51.833645068205996,,,32.620951045107724,79.29589543309845,41.13772477862857,51.546763736684554,62.79522782365246,23.42866172834234,69.84389240503299,64.67004463997613,87.54856707604233,71.59931062142945,37.981694602806755,51.01205037885835,60.01032926682017,17.840497525670088,45.442048557783046,28.29675549858945,63.6960620889329,47.04338018093907,81.90946120624352,48.96170888087723,64.51284492363763,38.6851304218039,47.55408080409538,46.60033064650536,60.435795512676144,53.3429599431544,32.2855457322947,48.213712363590226,57.90146325507016,47.479897903256486,43.962744757641794,29.63263990050059,45.32995019829218,46.99736544802233,29.165892214054182,48.436896295774574,52.65801610953594,38.57219683984361,50.35689268729045,52.335278854364425,37.86383565479901,51.649228074999186,74.76102964999777,53.857444162552426,58.054243566314014,55.96617448170293,21.70676652173158,31.196552117145867,63.10230181087152,35.11077438569132,61.53104977385328,56.94156567947326,47.81084974981421,yes,no,,,A,male,C,high,no,low,female,yes,F,C,medium,female,female,yes,no,low,B,no,male,science,arts,,female,female,yes,high
39.60635607109019,65.79729279999356,48.51665520213286,38.72046002391771,57.837711578986365,37.27357048713778,33.87031410426143,45.115834217772445,27.092482151155288,31.039907480789545,47.463159715357754,48.407088649403704,60.18092103919128,70.9884192510674,43.71554831718148,67.90379803214392,65.41219015029037,22.76526536181774,35.07715471298688,68.67561512334885,45.93055155278539,45.82820203450499,31.55175327070189,41.72487292929983,69.05793836220714,50.36719504777866,66.1344019102649,56.84304978727615,56.450202857170325,52.71668433334145,51.53573297521479,46.73517318292826,71.80451226312422,50.4051583145286,61.37098559260952,22.318641727931965,30.103477590380052,45.46008434486676,30.12821134401162,,40.53717441931371,,57.738593454710426,22.428386524117403,16.839507089141662,78.83358462970196,28.05683244788856,56.676458867632185,59.33211460550959,49.93477270059224,63.34623564221102,56.164299960620475,62.17610470650737,54.8099457164396,43.253275909607595,67.45780853513936,,36.78636523705103,65.36852245978716,41.776773969568104,55.15766341668201,,34.501766029662235,56.09379474098253,27.20852445075655,54.71482168722581,49.747822297651346,67.06950483502004,43.23527881694305,14.282126963383156,yes,no,high,science,A,female,D,,yes,low,female,yes,D,C,medium,male,female,,no,medium,F,,female,commerce,commerce,C,male,female,yes,medium
63.493998131498756,49.406672692150174,63.786147244816526,45.214190965000725,56.275973313330255,58.596917198618,75.14589540812304,47.53497191171913,,57.29277187342908,51.193603024132486,96.47449151106886,36.06295489235363,73.08713518715976,37.63081985352467,29.89267037950345,79.61118031617536,42.28866793448153,38.60296802018337,49.22736209369108,14.664447648089634,21.443608915331097,37.944145086579724,22.00631097725616,44.83047744487766,35.55997198386462,58.501405716764864,43.96926049587815,44.79539820342324,65.02805620311632,40.55198976293937,45.282494099747,47.419529568264956,28.873649236909873,76.36740349252926,38.674490061342524,45.941948942581,37.43926873475638,56.9470771996256,42.021863106465965,66.70399626779763,20.24636482828029,41.40955773412531,43.11849755500711,39.2921875956048,62.95444865868356,50.6224412933429,58.27771370963765,58.28565789514016,49.9552790024195,57.704560835003065,67.37224333489317,49.078871737007645,49.094031125138926,33.30567124910993,65.12067939099276,,38.520888000705995,25.593924271318112,57.301584372832416,53.685894265378835,19.102940410686816,71.44416641141649,58.86337588814109,45.89617971631505,24.3651198311313,67.8326430230883,44.059591056981326,52.808150277262015,51.21000888179327,no,no,high,science,C,female,F,high,,medium,,no,C,C,low,,female,no,no,high,C,no,female,commerce,commerce,F,male,male,yes,low
54.60949281314914,60.22251046058936,45.64588183717023,38.05961214794766,71.02397889419645,23.212002620988333,35.81739680085903,53.18140029611263,51.89401604351102,20.759423670163653,61.38236624245414,46.127372929528484,32.98969721097563,73.5859731540549,,45.202605831668656,55.658948890133395,63.46483657474616,39.34976835662672,55.6303954421671,73.61879536643514,42.756834210632974,42.954053052656036,38.5957334206761,40.456147475209455,40.49540201134134,66.02963329385128,61.17780322840741,36.83966397267659,50.00240761110627,,,38.985199965299394,42.500562541870465,41.44404890604885,78.44906102860892,59.348831351877095,44.71674021653815,44.65548023401907,45.699405172945205,81.06883181232293,57.009966944684734,35.872959015125666,44.23666077752392,54.46028814241329,,55.47935491188358,58.68567346906755,45.725457368177175,59.17282503859773,53.9603367349453,44.24946763657904,60.85819529900817,58.13268461152467,28.033219173127772,55.31564670723225,,39.876869601251514,31.573118321734515,46.21584305876555,69.22835371910213,29.394060913029822,46.259651291656056,22.194008827487323,11.550653196551501,56.41465515914442,62.69619741738955,21.975330332912815,37.49020600311596,43.88842887295755,no,no,high,science,F,female,D,low,yes,medium,male,no,B,C,high,female,male,no,yes,medium,F,yes,female,arts,commerce,C,male,,no,low
62.1929317825844,50.42477564195692,54.010884711078546,66.14010707897897,59.75675138804209,,32.69974234106061,35.09961950627074,35.23017822729106,19.244638140736996,60.44484293120485,57.65186541875112,44.79842634849932,,39.26730521772157,52.164650291526186,47.1915901773968,68.84296159120524,51.94997338702393,48.272175068352816,66.29720184335572,,45.49145914122126,75.93951299067135,38.32119429782433,16.149123420658718,33.77523355603908,72.24888327284887,75.29010424655667,23.924036322173208,15.509634556444077,38.70921137145398,25.99716069856761,60.665691538179544,33.236209360650136,49.33101992007165,48.15842861469784,25.028164978508556,58.62039490561399,60.05250893195694,52.025835571755366,40.0383092805543,86.85506664875771,61.81330110207571,42.01466494600738,59.68077007635322,31.945135611321156,26.17873827433439,56.629165757125676,52.65992544711715,50.60481816109382,46.81980661498187,43.15292726074234,24.331939564820164,58.67888802373084,45.22970140991577,44.90591745212238,61.643539827242535,57.11832143536944,70.72579586196707,62.05661484120789,39.49083262008356,51.86272423955106,32.19842873521879,51.27049455069355,35.0320467629338,83.24279868069289,26.64850308307916,81.03169149461557,62.925125667390205,,yes,low,arts,A,female,D,high,yes,high,male,yes,C,A,medium,male,male,no,yes,low,F,yes,female,arts,commerce,,female,male,yes,low
59.44443262885419,50.446342092436176,54.8254670929402,50.319674730079136,27.45379547360273,54.51661008787613,67.05971813547094,34.761817595150326,38.112148293271815,61.087707420523515,,40.25952770579178,41.21310914826965,68.46054357476706,66.82248817774892,22.494413485558482,65.48986274933019,67.81570076207683,34.054455907194225,32.25371727125352,56.68639776825693,68.34211883200112,43.295336707909385,27.633801145827896,59.66097384435834,74.10528512373921,27.466021214895783,10.916348664672007,86.17460287682853,44.623307160399875,52.54740008875531,72.14172311848647,60.59781160130941,32.434384405072755,73.21461160392906,39.410222517516345,63.534886416955786,70.14192973132558,,49.529060944009636,64.09044596107358,36.63997800131448,45.48102973138646,50.25371325764906,64.52935678558755,35.24077901176168,69.89932459249913,,43.31255778536697,68.45817507812825,68.55696061683045,32.927740323754406,44.191189188515715,53.07358083038779,55.88276465062523,27.189554189342946,46.208425105131504,58.60465689704877,61.03304833711833,46.9392432931388,30.20895170747866,53.15768087665829,,80.96583727776427,24.011579859429332,56.61983603546609,50.05057988314791,33.98531642210955,48.487023354418795,,yes,yes,high,,D,female,F,,,low,female,yes,A,A,high,male,male,no,yes,low,A,yes,male,arts,arts,D,female,male,no,low
37.56507483616892,64.07425708963997,39.978643195354266,78.5178602862951,65.77921426584378,52.757517744837564,55.078293144288715,29.171861692531834,43.64602127407734,57.60530408203035,46.86997443169301,54.42848862560905,46.67600458422441,35.765707583469826,40.08462418058759,37.49602575550391,71.80760355682827,37.76135697277171,56.3187106803647,64.00715639112495,78.61236008829903,41.48288236723842,53.289633696980815,49.992819228972415,53.405945797162246,73.92142983565796,52.356479759657454,,52.14930007823038,47.00105115322375,13.533182540425578,27.856542795359022,47.43243207137698,82.1145544449553,23.192921186233228,67.5315337551668,55.75482535800184,45.75060560873432,71.23865960739015,78.63164410066604,55.15055524693213,31.144203880348364,47.23318294018148,42.64507333486091,26.6246533291922,50.111477036595005,65.08116523223647,47.04827249925896,37.594436524478176,53.6150470649354,37.62360539997475,50.108257191318465,59.03078784815187,29.338450251756562,61.41243817283775,60.98620321421375,66.69433007316005,,54.19111319383627,62.81610170218647,48.2850335141099,61.820299775758414,59.791147308531805,47.204696808463005,54.23630780849565,78.60895263806437,43.375556830539985,30.59004681124814,50.39315437277976,50.09517964700956,no,yes,medium,science,,male,D,medium,yes,low,female,yes,F,F,high,male,male,yes,no,high,B,,female,commerce,science,D,female,female,no,low
41.597284397045456,42.25932907673939,64.88063524304785,49.090087792780686,35.02909059028381,90.39550495970745,35.93111635195402,25.995933432444353,29.51573893714776,49.13906952388946,45.30997331401464,46.42649487416574,28.385275482126218,36.39645687916909,42.275919403500914,39.80167190395721,42.800530359316866,,62.702599182037474,57.548485767987444,35.33953823774434,57.68815442599103,50.52943086117824,50.51215840010318,48.841674326023615,34.767388417800184,51.03021064475808,23.963990945785593,38.64829449468699,61.14354958150398,66.31910379902828,56.67312375015685,52.560582241317604,50.21624843953323,34.87203787621031,50.82845654721667,36.82795522871889,69.3699609359744,65.01597263856145,60.407381192840276,61.33257359698384,45.870162078692694,,48.26001910759121,60.15324230229825,48.864283945883635,29.423578770681964,,50.059432716816126,37.541142194940846,75.89502965684879,61.40114168582621,45.023399093828836,35.56065083588633,69.22408162243914,53.19287472839156,52.100646075678384,33.923979104494876,21.75957987382522,33.8357155321376,,61.30653396046335,55.08772506456259,64.6343908924758,52.78189157175418,47.34545998485168,33.582783783815344,53.98145564096849,55.849787924502785,73.64336427075709,yes,yes,medium,commerce,A,female,B,high,no,medium,female,no,A,A,low,male,male,yes,no,low,A,no,male,arts,arts,D,male,male,no,low
61.20940407684893,51.44181165411475,47.37560364956887,39.37389849634306,44.24043092071473,55.24700036851861,53.24937463106929,31.74075961669281,35.38817230675448,29.06827242867392,62.86848237937014,43.84222275905405,64.38224459701509,14.743162210634587,43.149535774651305,38.06044439224252,39.17646376489956,57.44951922469843,58.015208201806765,84.58455256050783,78.31437680939007,54.35131849453148,39.157478072326256,42.305386340482826,69.42722816293015,46.581735674271414,41.841349197301135,86.62682877994656,72.13181196563441,,57.828368512026266,59.63181505814876,36.48782388482954,50.73272589814227,46.29713161233721,44.77537407433991,30.212420632518146,31.527506341676006,54.45240662818821,59.432207424991425,32.53179832834825,73.65990945575709,73.94133938291361,34.415397744278536,63.708346122889296,25.735042930504157,70.48748433184812,50.239756500832975,57.78549111637276,42.990790697476704,30.691652292438576,61.872916050916594,83.08674042122243,60.993347165448704,61.61712192388509,38.93348404018848,64.32520235168089,55.686828567040585,34.064982134933786,43.77181035301933,82.27311595542508,59.042944323954536,49.25114079695757,66.90202886434513,48.98056420752774,66.2490679855473,44.480000898239,79.07173767086677,33.69582013524908,60.131019919265285,no,yes,medium,,A,female,A,low,yes,high,male,no,F,D,high,female,male,,no,medium,A,no,male,science,science,C,female,male,no,high
59.155553981501974,43.06587066942436,38.66382260760733,27.29428411080759,,34.93918104736984,34.61370974539584,52.39193760206194,60.551418751809635,39.381335889888874,58.3035429660169,77.28347798300487,66.91529441774644,75.09302302847794,,52.87834317532471,52.082840486463205,59.52650017396888,,34.766279305241824,35.52178884874178,50.65850799685083,17.36676834518645,43.34717600244328,56.074120307230146,51.434113161688664,62.38779004741564,42.97813199305715,28.298643405073022,50.61769275423402,45.82002842863118,38.60522358749933,45.213559486234644,40.00032210563033,26.593497982924532,52.88553390556267,47.64232250104748,,46.80067379921079,49.25743030902398,42.67795579786814,42.41825717966728,41.83207824597956,65.3810985612693,64.34744713762305,37.8078426565732,45.37528446185229,46.24359173844858,54.638754043286504,59.05683606097638,61.722675884336354,58.177642634463986,58.4966748016854,47.0132564232647,62.95189214457887,33.05119602508059,58.32036572734818,65.78753548153283,56.24887799756253,48.739348821088,45.05313228131795,49.48456442462031,71.73131174205308,55.909052209929015,56.546130013071384,31.57269023221434,33.44601561221144,61.93664861038381,69.82056658499863,64.71007993531794,yes,no,low,commerce,B,female,F,medium,yes,medium,female,no,F,D,medium,male,female,no,yes,high,D,no,,commerce,science,D,female,male,no,medium
49.68647609053778,43.482556588515266,58.047647653556055,22.952904856160824,79.93501234675946,48.5680362936639,66.51232097633908,36.60818726762174,30.38945326653554,46.05879878470244,46.140499990733154,67.65777444776509,20.789862887887786,37.04030226385883,56.84374232792799,47.59160585747304,62.47248300397493,56.00254407800746,64.92751497737909,62.33859381800721,53.58106887937035,63.95799978986887,35.106969419319526,51.08373701354304,37.42013543719123,35.5947042178683,22.05704620323146,61.19559862738058,44.978400129427584,57.70512823689959,58.440797901231186,34.643983320832724,42.70128130467893,57.451066351635774,66.68223594209897,40.1283678592585,42.136573278431186,42.576790127310204,62.78613316697295,63.121320150644095,55.93204160068376,33.652954337496,35.01777097715711,38.21126655785737,26.51215423018432,83.0778095023865,38.32262652322477,57.672885081768314,57.637440201150085,25.78747603241472,28.92254210090326,40.72353249208197,50.37385229231301,60.46421712073709,18.830581127417943,59.921492740748775,58.224545013436384,65.55712039871189,86.39708433861901,68.951263099442,35.262741449957275,75.83348465897326,1.9498158619297143,,53.062962029211306,27.20871280493479,,33.07653732513891,34.620056738479235,55.09600283944921,no,no,medium,commerce,,,A,high,,low,male,yes,F,A,medium,male,male,,yes,high,A,no,female,commerce,arts,A,female,female,no,low
51.75991074963173,45.36241814797041,36.52298027313444,26.237960854917652,96.64877834008041,,65.920564473097,57.70421696346644,26.031917982577436,26.0615904713883,66.23168469489711,52.05119971098846,64.67686708499825,48.1020113037941,4.330151911352573,41.67070846098446,61.97136572992343,19.78905088643355,64.0605112138052,30.32684050944498,30.892440122986933,40.08738204871129,41.76142020031137,41.56756487097909,39.78636756296458,23.673469530932575,41.97841615913295,49.47024710607656,39.558244229805474,40.07768172077721,35.32888606004671,65.25761321255234,48.49110341932689,32.62997290216652,62.853579057576496,34.73763405667882,55.04482714432529,30.73445887536239,55.88821722856109,45.160883407975305,68.1873641612297,59.779001015450426,31.367699738125847,32.90103092096157,54.71829193786076,53.575661072617464,66.18916539119789,51.21870614359704,38.59131690066311,29.811793778599323,45.264416716595605,40.24806434859273,62.29851165138274,46.688350945983046,45.39522137112509,25.981455175745527,45.02100214654898,34.95636738829653,68.26868997587641,17.04219588487942,56.57488144214966,60.498068659998296,68.64011570700421,,45.604990950030924,80.26055708593506,79.45088872013132,39.58436351500167,31.22794156457909,25.076988951490108,no,yes,medium,arts,C,male,,high,no,high,female,yes,B,D,medium,female,male,no,no,low,,no,female,arts,arts,F,female,female,no,low
69.16497343682637,53.33200657450569,50.42271736053692,54.00689976517225,59.10084588704274,48.791003760548584,57.98009298232915,50.52070623128843,40.54962530699159,38.91457012965151,48.06448827305324,15.4368209608405,37.84207055267561,36.34513487107574,65.32452820741412,56.419439398289526,28.637485997186012,36.996731226748,62.45242058519457,52.360198515096165,50.2204114331655,41.37220325534725,46.29380844788421,28.669122542481034,60.22989948881218,46.844635943346326,42.72566682683578,37.953731289214105,,51.11942014725271,51.08563273422339,35.13708868974928,39.95671510436284,82.47338883652186,41.378101591770246,48.29604608547877,39.22793511855905,74.40677078239636,53.57876281895907,54.23566626799273,37.72798667543488,52.59218419656926,73.89659332254388,62.26822950061205,39.96868822217728,47.366057980055714,49.23418380859913,,73.72821687137379,50.16045810687846,51.399649070914506,61.931067098613994,42.78979385035225,66.59609474586733,64.4686474200498,54.49461781165708,65.3135882528733,64.83967147850338,73.6595644770616,45.01033330331332,,53.33158053863435,63.803231077864396,46.54205882479014,,54.61722520334506,50.73360198913089,42.510639810517894,47.50213980945461,52.49793759653716,yes,no,medium,,F,male,F,low,yes,low,male,no,C,F,medium,male,female,no,yes,high,C,yes,female,,commerce,A,male,male,no,medium
41.12642916746255,42.818770675047844,49.86321505033695,,47.25205071919418,37.50415914498862,55.42491591870525,20.472436798429193,60.979332537647686,59.7849550726502,37.2250673849841,44.584861651211455,62.85463305474179,60.42747872495211,71.54552051365631,75.84612076469375,78.67409100594983,49.55466814571032,55.592633729837374,64.64759883594746,55.79249746997583,49.82148765358658,33.054988110341945,53.22547914415184,65.62599278981895,45.183808558111295,25.455473223508108,36.1692042923386,45.79963650617346,40.594452362752335,61.92161057690504,40.9000408887415,26.98728558969168,69.76026956978018,69.19421178766622,34.83504559885989,40.76911511367685,66.60967504011161,65.64298114339412,,19.500513334398097,18.21047948467689,34.42839520308449,58.61246312545777,28.907863370256482,77.19335329911388,,63.886436756854664,44.86428716992063,64.26383177781749,42.69956976755729,62.17998398325097,63.845222288495265,46.41378941568045,32.47686895692175,62.653256137533404,44.65744386046996,23.35595548521725,55.09588133285448,44.50279810359049,48.89340704405462,58.498821585955405,,,55.899660403286646,59.550049117420066,88.87200306843691,55.83821250489629,,,yes,no,low,arts,F,male,B,medium,yes,medium,male,no,B,B,high,male,female,yes,no,medium,A,yes,,,science,F,male,male,no,medium
58.20646071755057,68.83634188360281,66.28843348747367,26.282139469518,58.01758472720825,63.730854133402424,76.41782187301061,59.824633763325345,47.046172880046655,71.40958046433825,38.615439516449825,90.54541346607625,48.97330261000376,44.3654950892399,,74.58884775112628,40.382526059047244,57.30827291945641,53.30283971307699,18.917973258552696,47.67964503298168,40.397802423594506,42.6379030025537,66.10049873667458,58.27520348383954,44.17383138516837,72.42096510903956,73.78518759651138,37.03741881239053,39.05640600169414,3.585661263629156,63.3096344368962,90.9274961794491,64.76444667795569,71.7393864260574,50.16039967694721,65.79604576392369,53.17688630278676,71.3980423160996,65.59162088345887,42.526033603381265,59.9351947962993,49.5866609522665,24.144719321614826,43.79198412539437,44.05647034896247,37.20667934169873,16.68149748837314,48.21626522785113,69.60553147932316,47.27495645574663,47.4200752185216,63.42852824995299,20.67622265655315,51.37507074256646,58.24839329624935,24.052617801048385,46.956733744849416,54.987364711840655,18.845397164084293,46.69608495543665,44.01447495266596,63.93924826575879,23.80859503149128,61.57862130966316,67.28033454268065,37.41067344991274,73.56882103778014,73.42910804287064,33.82663183713839,no,yes,medium,science,F,female,C,medium,no,high,female,no,B,,medium,female,female,yes,yes,medium,B,no,male,commerce,science,D,male,female,no,high
46.96711021349159,36.580890466707444,57.12047349319929,63.425574711141735,63.31483138810754,41.756895881066974,49.99529491082338,62.16197968387565,43.03128382826573,43.70847871012174,35.31888745535351,46.54007500040438,50.43163346121498,30.42774664350576,35.41552632897748,21.158423419064956,46.02402504667131,61.5096104390373,65.48584097189595,46.92601288637588,60.708161661352065,57.62018436581899,33.0351891727162,63.043587779801314,78.45333121808122,53.34074093901447,29.611980970050155,64.33907090267466,50.18981696222982,43.87370224803024,43.29163460483714,50.52111850308536,,29.143564913152858,48.30244027564905,55.31609851211508,52.223044529418466,50.50906827702445,31.213832232716832,54.35907045892688,65.15196071522375,81.927016527524,35.34072751935547,62.825024520653336,36.42533012148786,48.628694570463196,24.02513714041018,49.036023073555846,30.220161361731982,46.74341379467343,29.1954432810381,,68.80301086669326,53.38088873016906,57.79196660920259,44.1389033846234,46.77819247299661,57.30539663912979,34.49771799115886,43.03946358879777,64.23355934093128,,,41.80978254522579,66.09619615958889,42.082777853030635,43.56787086943985,42.98899430823719,46.53945095475417,48.10169234961,yes,no,medium,commerce,C,female,C,medium,no,medium,female,no,B,,low,female,,no,yes,low,A,no,male,commerce,science,B,female,female,yes,low
